ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6463	"ENSG00000183283"	"DAZAP2"	chr12	+	51240870	51241116	51240870	51240929	51240995	51241116	6463	4344,5637	1,0	1529,1700	0,0	165	99	1	1.0	1.0,1.0	1.0,1.0	0.0
6464	"ENSG00000144199"	"FAHD2B"	chr2	-	97085698	97086198	97085698	97085861	97086138	97086198	6464	155,210	188,249	192,206	392,414	376	99	0.000137959550503	0.0007782411193213824	0.178,0.182	0.114,0.116	0.065
6468	"ENSG00000120833"	"SOCS2"	chr12	+	93572684	93576206	93572684	93573036	93574721	93576206	6468	4,14	15,30	8,14	20,16	1784	99	0.288537439072	0.4938220042844586	0.015,0.025	0.022,0.046	-0.014
6469	"ENSG00000174915"	"PTDSS2"	chr11	+	490419	491399	490419	490642	491120	491399	6469	698,878	37,9	1339,1466	97,97	577	99	0.000453431375487	0.0022344380106214426	0.764,0.944	0.703,0.722	0.142
6470	"ENSG00000255857"	"PXN-AS1"	chr12	+	120209838	120210556	120209838	120209934	120210085	120210556	6470	15,34	0,2	18,13	7,2	250	99	0.00114247168809	0.004955848238892935	1.0,0.871	0.505,0.72	0.323
6475	"ENSG00000111665"	"CDCA3"	chr12	-	6849322	6849858	6849322	6849413	6849564	6849858	6475	29,46	23,26	23,70	11,29	250	99	0.138293403377	0.27614765312376405	0.333,0.412	0.453,0.489	-0.098
6476	"ENSG00000111665"	"CDCA3"	chr12	-	6849322	6849858	6849322	6849429	6849564	6849858	6476	24,39	92,91	20,57	44,99	234	99	0.0519069635275	0.12541203429609188	0.099,0.153	0.161,0.196	-0.052
6477	"ENSG00000111665"	"CDCA3"	chr12	-	6850466	6851009	6850466	6850596	6850832	6851009	6477	19,16	135,145	18,89	121,251	335	99	0.000352037096262	0.0017979287040727028	0.04,0.032	0.042,0.095	-0.033
6478	"ENSG00000115649"	"CNPPD1"	chr2	-	219174777	219175108	219174777	219174906	219174987	219175108	6478	25,22	354,406	14,14	268,331	180	99	0.255605962459	0.44850186727969604	0.037,0.029	0.028,0.023	0.007
6479	"ENSG00000115657"	"ABCB6"	chr2	-	219210380	219210823	219210380	219210475	219210710	219210823	6479	87,89	47,32	128,125	48,42	334	99	0.303466275133	0.5127762744036263	0.354,0.452	0.441,0.469	-0.052
6480	"ENSG00000163516"	"ANKZF1"	chr2	+	219233078	219233433	219233078	219233191	219233285	219233433	6480	111,127	345,443	117,125	206,197	193	99	4.24508498109e-06	3.5453810388605546e-05	0.142,0.128	0.226,0.246	-0.101
6481	"ENSG00000163516"	"ANKZF1"	chr2	+	219234132	219235312	219234132	219234288	219234825	219235312	6481	1422,1748	281,329	1085,888	237,254	636	99	0.0313845142509	0.08263196740845967	0.441,0.453	0.416,0.352	0.063
6482	"ENSG00000163516"	"ANKZF1"	chr2	+	219234132	219235875	219234132	219234288	219235707	219235875	6482	2912,3512	0,0	2473,2232	2,2	1518	99	1	1.0	1.0,1.0	0.988,0.986	0.013
6483	"ENSG00000163516"	"ANKZF1"	chr2	+	219234132	219235875	219234132	219235312	219235707	219235875	6483	527,758	2,0	600,570	17,22	494	99	1.37823086277e-11	3.5217905854291687e-10	0.981,1.0	0.876,0.839	0.133
6484	"ENSG00000163516"	"ANKZF1"	chr2	+	219236009	219236651	219236009	219236095	219236321	219236651	6484	40,74	560,745	54,65	614,433	325	99	0.102012084803	0.21650914698150467	0.021,0.029	0.026,0.044	-0.01
6487	"ENSG00000163938"	"GNL3"	chr3	+	52690591	52691071	52690591	52690704	52690944	52691071	6487	120,171	399,477	289,349	676,907	339	99	0.111801580461	0.2328043163565939	0.081,0.095	0.111,0.101	-0.018
6488	"ENSG00000111261"	"MANSC1"	chr12	-	12343091	12343414	12343091	12343173	12343275	12343414	6488	5,31	0,0	80,68	5,0	201	99	0.0513096308214	0.12424111109154182	1.0,1.0	0.887,1.0	0.056
6489	"ENSG00000137497"	"NUMA1"	chr11	-	72007188	72008845	72007188	72007435	72008687	72008845	6489	3624,4722	295,405	2569,2627	444,535	1351	99	7.97251153983e-13	2.4908450021404095e-11	0.474,0.461	0.298,0.265	0.186
6491	"ENSG00000161202"	"DVL3"	chr3	+	184164795	184165206	184164795	184164931	184165112	184165206	6491	239,253	227,313	346,402	364,441	280	99	0.909502719054	1.0	0.271,0.222	0.252,0.244	-0.002
6492	"ENSG00000161202"	"DVL3"	chr3	+	184166445	184166673	184166445	184166522	184166605	184166673	6492	17,36	310,426	32,63	539,606	182	99	0.452939587628	0.6890074507639022	0.029,0.044	0.031,0.054	-0.006
6495	"ENSG00000105374"	"NKG7"	chr19	-	51371939	51372202	51371939	51372074	51372160	51372202	6495	4,20	9,10	24,12	30,24	185	99	0.390100494176	0.6197897820193626	0.192,0.517	0.3,0.211	0.099
6496	"ENSG00000142733"	"MAP3K6"	chr1	-	27356589	27357114	27356589	27356749	27357008	27357114	6496	7,13	26,11	58,55	86,46	358	99	0.15499520908	0.302273952102694	0.069,0.246	0.157,0.248	-0.045
6497	"ENSG00000142733"	"MAP3K6"	chr1	-	27357710	27358611	27357710	27357876	27358418	27358611	6497	0,7	0,0	47,20	1,0	641	99	1	1.0	NA,1.0	0.879,1.0	0.06
6498	"ENSG00000039650"	"PNKP"	chr19	-	49861448	49861881	49861448	49861510	49861607	49861881	6498	39,35	397,376	61,80	332,266	196	99	4.64473631112e-07	4.837170055723757e-06	0.047,0.045	0.085,0.132	-0.063
6499	"ENSG00000039650"	"PNKP"	chr19	-	49861448	49861881	49861448	49861510	49861771	49861881	6499	73,91	6,19	104,134	18,10	360	99	0.633327144943	0.8624290766763951	0.77,0.568	0.614,0.787	-0.031
6500	"ENSG00000039650"	"PNKP"	chr19	-	49861607	49861881	49861607	49861695	49861771	49861881	6500	55,88	357,331	92,75	270,214	175	99	0.00168120755856	0.006882694286157835	0.08,0.131	0.162,0.165	-0.058
6501	"ENSG00000039650"	"PNKP"	chr19	-	49864178	49864403	49864178	49864236	49864323	49864403	6501	43,76	444,460	171,126	337,277	186	99	0	0.0	0.049,0.081	0.213,0.195	-0.139
6504	"ENSG00000184371"	"CSF1"	chr1	+	109923165	109924190	109923165	109923711	109924059	109924190	6504	245,292	0,0	352,466	0,1	447	99	1	1.0	1.0,1.0	1.0,0.99	0.005
6505	"ENSG00000165280"	"VCP"	chr9	-	35057375	35059219	35057375	35057527	35059063	35059219	6505	593,633	0,6	612,834	8,12	1635	99	0.011001912996	0.03438710513978615	1.0,0.865	0.822,0.808	0.118
6506	"ENSG00000165280"	"VCP"	chr9	-	35057375	35059219	35057375	35057530	35059063	35059219	6506	573,605	1827,2250	561,749	3115,3531	1632	99	0.000429342255918	0.002127960301168405	0.019,0.016	0.011,0.013	0.006
6507	"ENSG00000165280"	"VCP"	chr9	-	35059492	35060923	35059492	35059801	35060800	35060923	6507	758,940	0,0	1193,1284	0,1	1098	99	1	1.0	1.0,1.0	1.0,0.991	0.004
6508	"ENSG00000165280"	"VCP"	chr9	-	35060312	35060923	35060312	35060525	35060800	35060923	6508	58,104	1471,1820	100,141	2301,2491	374	99	0.869009619221	1.0	0.01,0.015	0.011,0.015	-0.0
6509	"ENSG00000165280"	"VCP"	chr9	-	35061014	35061689	35061014	35061179	35061576	35061689	6509	52,52	1293,1618	70,86	1935,2211	496	99	1	1.0	0.008,0.006	0.007,0.008	-0.0
6510	"ENSG00000165280"	"VCP"	chr9	-	35062002	35062350	35062002	35062138	35062216	35062350	6510	20,37	1475,1920	32,68	2217,2422	177	99	0.386835099134	0.6157841372010869	0.008,0.011	0.008,0.015	-0.002
6512	"ENSG00000165280"	"VCP"	chr9	-	35062002	35062350	35062002	35062138	35062323	35062350	6512	854,1159	6,0	1268,1563	0,0	284	99	0.917198734164	1.0	0.98,1.0	1.0,1.0	-0.01
6513	"ENSG00000125875"	"TBC1D20"	chr20	-	435496	438841	435496	435970	437425	438841	6513	4597,5191	10,3	3822,4364	2,9	1554	99	0.976710600052	1.0	0.967,0.991	0.992,0.969	-0.001
6514	"ENSG00000125875"	"TBC1D20"	chr20	-	435501	438841	435501	437598	437861	438841	6514	825,849	25,7	499,574	4,0	362	99	4.41030772477e-05	0.00028600289673991674	0.9,0.971	0.972,1.0	-0.05
6515	"ENSG00000125875"	"TBC1D20"	chr20	-	435479	438841	435479	435970	438549	438841	6515	7076,7973	4,0	5252,6289	0,0	2678	99	1	1.0	0.985,1.0	1.0,1.0	-0.008
6516	"ENSG00000125875"	"TBC1D20"	chr20	-	437439	438841	437439	437598	438549	438841	6516	2360,2630	192,147	1356,1812	117,145	1050	99	0.179472096848	0.3391249195337943	0.537,0.628	0.522,0.541	0.051
6517	"ENSG00000125875"	"TBC1D20"	chr20	-	439107	442043	439107	439295	440247	442043	6517	112,126	487,558	123,151	367,454	1051	99	0.00756777340413	0.025064595433335283	0.021,0.021	0.031,0.03	-0.009
6518	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	442043	440247	440317	440964	442043	6518	529,604	1,0	312,382	0,0	746	99	1	1.0	0.986,1.0	1.0,1.0	-0.007
6519	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	442043	440247	440389	440964	442043	6519	265,298	7,10	113,141	5,9	674	99	0.138294244098	0.27614765312376405	0.848,0.814	0.768,0.697	0.099
6520	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	441689	440247	440317	441587	441689	6520	738,848	14,10	379,473	7,4	1369	99	0.557941233574	0.7947624147352866	0.792,0.86	0.797,0.895	-0.02
6521	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	441689	440247	440389	441587	441689	6521	474,541	286,320	180,232	206,310	1297	99	1.69587498489e-08	2.497531919541246e-07	0.112,0.114	0.063,0.054	0.055
6522	"ENSG00000125875"	"TBC1D20"	chr20	-	439107	442043	439107	439295	441587	442043	6522	630,719	1,0	347,433	1,2	2391	99	0.196903581986	0.36649902127013073	0.963,1.0	0.935,0.9	0.064
6523	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	441689	440247	440317	441619	441689	6523	842,945	0,0	430,578	0,2	1401	99	0.425565420946	0.660649437425122	1.0,1.0	1.0,0.953	0.024
6524	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	441689	440247	440389	441619	441689	6524	578,639	14,5	231,337	0,4	1329	99	0.0534568380469	0.12857742368953134	0.755,0.905	1.0,0.863	-0.101
6525	"ENSG00000125875"	"TBC1D20"	chr20	-	441587	442043	441587	441689	441778	442043	6525	91,118	8,0	67,51	0,0	188	99	0.00324041257417	0.012144858589057742	0.857,1.0	1.0,1.0	-0.072
6526	"ENSG00000125875"	"TBC1D20"	chr20	-	440247	442043	440247	441689	441856	442043	6526	136,157	298,299	87,84	235,313	266	99	0.0028144060648	0.010762523093192072	0.145,0.163	0.121,0.091	0.048
6530	"ENSG00000115234"	"SNX17"	chr2	+	27374084	27374433	27374084	27374175	27374345	27374433	6530	2,2	752,922	3,14	1157,1206	269	99	1	1.0	0.001,0.001	0.001,0.004	-0.002
6531	"ENSG00000115234"	"SNX17"	chr2	+	27374688	27375153	27374688	27374758	27375060	27375153	6531	44,41	652,941	122,129	1153,1164	401	99	1.1439649613e-05	8.706092313956706e-05	0.016,0.011	0.025,0.027	-0.013
6532	"ENSG00000105612"	"DNASE2"	chr19	-	12880801	12881152	12880801	12880880	12880971	12881152	6532	13,27	212,227	55,54	467,402	190	99	0.103121749351	0.21862377465430413	0.031,0.058	0.058,0.065	-0.017
6533	"ENSG00000123983"	"ACSL3"	chr2	+	222916318	222918155	222916318	222916496	222918045	222918155	6533	104,105	224,282	245,274	299,294	1648	99	1.33382265344e-07	1.576280155680931e-06	0.027,0.022	0.047,0.053	-0.026
6534	"ENSG00000123983"	"ACSL3"	chr2	+	222916318	222918155	222916318	222916496	222918069	222918155	6534	141,136	11,14	291,323	7,6	1672	99	2.37918817481e-05	0.0001648132418762008	0.431,0.365	0.711,0.761	-0.338
6535	"ENSG00000123983"	"ACSL3"	chr2	+	222921279	222922831	222921279	222921430	222922707	222922831	6535	22,45	314,409	14,18	504,477	1376	99	1	1.0	0.005,0.008	0.002,0.003	0.004
6536	"ENSG00000123983"	"ACSL3"	chr2	+	222927016	222928936	222927016	222927189	222928861	222928936	6536	87,143	462,530	105,91	695,742	1771	99	0.0798404465807	0.17796901394086131	0.01,0.015	0.008,0.007	0.005
6537	"ENSG00000123983"	"ACSL3"	chr2	+	222927016	222928936	222927016	222927242	222928861	222928936	6537	85,136	1,5	97,88	6,9	1718	99	0.0263681581505	0.0712226378884874	0.83,0.611	0.482,0.36	0.299
6538	"ENSG00000123983"	"ACSL3"	chr2	+	222933165	222934687	222933165	222933280	222934529	222934687	6538	11,22	408,431	13,20	617,559	1348	99	1	1.0	0.002,0.004	0.002,0.003	0.001
6539	"ENSG00000145216"	"FIP1L1"	chr4	+	53382277	53383876	53382277	53382335	53383772	53383876	6539	21,16	813,900	20,20	736,923	1536	99	1	1.0	0.002,0.001	0.002,0.001	0.0
6541	"ENSG00000145216"	"FIP1L1"	chr4	+	53440581	53442707	53440581	53440608	53442652	53442707	6541	509,609	266,275	489,414	381,433	2143	99	4.65299597519e-07	4.839241231878872e-06	0.081,0.093	0.056,0.042	0.038
6542	"ENSG00000145216"	"FIP1L1"	chr4	+	53442019	53442707	53442019	53442060	53442652	53442707	6542	163,226	0,2	188,202	4,2	691	99	0.0511012919067	0.12381433897770923	1.0,0.942	0.871,0.935	0.068
6543	"ENSG00000096080"	"MRPS18A"	chr6	-	43675201	43675617	43675201	43675271	43675493	43675617	6543	28,38	600,768	139,234	942,805	321	99	0	0.0	0.014,0.015	0.044,0.082	-0.049
6544	"ENSG00000169247"	"SH3TC2"	chr5	-	149006880	149009001	149006880	149007069	149008850	149009001	6544	0,4	0,0	45,30	2,0	1880	99	1	1.0	NA,1.0	0.542,1.0	0.229
6545	"ENSG00000169247"	"SH3TC2"	chr5	-	149006880	149009001	149006880	149007077	149008850	149009001	6545	0,4	0,0	45,29	11,6	1872	99	1	1.0	NA,1.0	0.178,0.204	0.809
6547	"ENSG00000169247"	"SH3TC2"	chr5	-	149026859	149028554	149026859	149028232	149028356	149028554	6547	0,4	0,0	24,13	2,0	223	99	1	1.0	NA,1.0	0.842,1.0	0.079
6549	"ENSG00000258890"	"CEP95"	chr17	+	64534584	64536748	64534584	64534737	64536601	64536748	6549	270,331	326,372	192,276	275,323	1963	99	0.444096158252	0.6798432956220362	0.04,0.043	0.034,0.041	0.004
6550	"ENSG00000105639"	"JAK3"	chr19	-	17831673	17832708	17831673	17831798	17832518	17832708	6550	20,14	12,22	30,3	56,4	819	99	0.0998230647705	0.2130350085270875	0.168,0.071	0.061,0.083	0.047
6551	"ENSG00000138385"	"SSB"	chr2	+	169808476	169808902	169808476	169808553	169808859	169808902	6551	33,33	680,811	71,55	1341,1479	405	99	0.918210878713	1.0	0.012,0.01	0.013,0.009	0.0
6552	"ENSG00000160710"	"ADAR"	chr1	-	154585216	154585865	154585216	154585344	154585752	154585865	6552	633,659	794,989	392,555	760,1042	507	99	0.00404711343035	0.014669598093945961	0.135,0.115	0.092,0.094	0.032
6553	"ENSG00000160710"	"ADAR"	chr1	-	154588124	154588673	154588124	154588258	154588550	154588673	6553	305,343	661,838	183,224	705,886	391	99	1.96743424095e-05	0.00013941864129854133	0.105,0.094	0.062,0.06	0.039
6554	"ENSG00000160710"	"ADAR"	chr1	-	154589756	154590409	154589756	154589928	154590183	154590409	6554	58,72	833,1042	31,57	762,903	354	99	0.107649785175	0.2259269491964849	0.019,0.019	0.011,0.017	0.005
6555	"ENSG00000160710"	"ADAR"	chr1	-	154589756	154590409	154589756	154589928	154590261	154590409	6555	307,342	81,139	269,323	123,185	432	99	0.0103210776673	0.03252256282505271	0.465,0.361	0.334,0.286	0.103
6556	"ENSG00000160710"	"ADAR"	chr1	-	154589756	154590409	154589756	154589928	154590341	154590409	6556	1046,1234	0,4	907,1127	4,4	512	99	0.37193016063	0.5982044705255752	1.0,0.984	0.978,0.982	0.012
6557	"ENSG00000160710"	"ADAR"	chr1	-	154601040	154602626	154601040	154601888	154602035	154602626	6557	1353,1729	184,332	1134,1437	203,221	246	99	0.925307874106	1.0	0.747,0.677	0.692,0.724	0.004
6558	"ENSG00000160710"	"ADAR"	chr1	-	154601040	154602626	154601040	154602248	154602384	154602626	6558	1070,1468	62,92	994,1362	22,35	235	99	3.03670792734e-07	3.2775209895500392e-06	0.879,0.871	0.95,0.943	-0.071
6559	"ENSG00000167702"	"KIFC2"	chr8	+	144472794	144474202	144472794	144473051	144473131	144474202	6559	42,28	21,36	38,36	57,33	179	99	0.277153797791	0.47879916220128654	0.525,0.301	0.269,0.376	0.091
6560	"ENSG00000079785"	"DDX1"	chr2	+	15602547	15603275	15602547	15602631	15603191	15603275	6560	20,23	241,347	23,27	450,400	659	99	0.903308363027	1.0	0.012,0.01	0.008,0.01	0.002
6561	"ENSG00000079785"	"DDX1"	chr2	+	15620207	15621116	15620207	15620396	15621064	15621116	6561	22,5	471,587	0,5	755,753	767	99	1	1.0	0.006,0.001	0.0,0.001	0.003
6562	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15628710	15627053	15627145	15628444	15628710	6562	198,223	462,481	227,203	825,721	1398	99	0.000270942210813	0.001423322696285855	0.029,0.032	0.019,0.02	0.011
6563	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15628710	15627053	15627145	15628637	15628710	6563	207,253	0,0	261,225	2,0	1591	99	0.547169705742	0.7858754176830475	1.0,1.0	0.89,1.0	0.055
6564	"ENSG00000079785"	"DDX1"	chr2	+	15628444	15628710	15628444	15628517	15628637	15628710	6564	29,42	388,465	61,38	810,666	219	99	0.281276969799	0.4840799232691533	0.033,0.039	0.033,0.025	0.007
6565	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15628839	15627053	15628710	15628796	15628839	6565	31,56	436,613	43,41	955,887	185	99	0.00184512620154	0.007470534573601354	0.037,0.047	0.024,0.024	0.018
6566	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15629697	15627053	15627145	15629601	15629697	6566	267,312	0,0	345,296	10,13	2555	99	4.7629944433e-10	9.424622594601565e-09	1.0,1.0	0.572,0.469	0.48
6567	"ENSG00000079785"	"DDX1"	chr2	+	15627053	15629697	15627053	15628839	15629601	15629697	6567	61,65	425,619	91,77	862,868	861	99	0.183993245242	0.34638396052606785	0.016,0.012	0.012,0.01	0.003
6568	"ENSG00000079785"	"DDX1"	chr2	+	15628444	15629697	15628444	15628517	15629601	15629697	6568	89,101	0,0	145,109	0,4	1183	99	0.0182613374046	0.05252431634412903	1.0,1.0	1.0,0.695	0.153
6571	"ENSG00000115053"	"NCL"	chr2	-	231456009	231456764	231456009	231456136	231456630	231456764	6571	26,23	2326,2542	56,56	4747,5160	593	99	1	1.0	0.002,0.002	0.002,0.002	0.0
6572	"ENSG00000115053"	"NCL"	chr2	-	231456009	231456764	231456009	231456159	231456630	231456764	6572	26,22	0,0	55,53	0,2	570	99	0.82537122805	1.0	1.0,1.0	1.0,0.822	0.089
6573	"ENSG00000115053"	"NCL"	chr2	-	231456630	231457800	231456630	231456764	231457000	231457800	6573	16,14	1380,1722	42,38	2800,3022	335	99	1	1.0	0.003,0.002	0.004,0.004	-0.002
6574	"ENSG00000115053"	"NCL"	chr2	-	231457000	231457800	231457000	231457124	231457642	231457800	6574	241,211	1542,1770	320,319	3061,3313	617	99	0.0113865486168	0.03540289914417631	0.024,0.019	0.016,0.015	0.006
6575	"ENSG00000115053"	"NCL"	chr2	-	231457000	231459125	231457000	231457124	231459000	231459125	6575	1141,1228	2,0	1561,1710	2,5	1975	99	0.0712543794353	0.162347223531801	0.966,1.0	0.975,0.945	0.023
6576	"ENSG00000115053"	"NCL"	chr2	-	231458265	231459125	231458265	231458344	231459000	231459125	6576	1044,1200	22,17	1737,1831	39,60	755	99	0.0227371097828	0.06282215402573132	0.862,0.902	0.854,0.8	0.055
6577	"ENSG00000115053"	"NCL"	chr2	-	231458265	231459125	231458265	231458389	231459000	231459125	6577	372,426	2205,2570	350,379	4148,4811	710	99	3.90523169358e-10	7.889181408208603e-09	0.023,0.023	0.012,0.011	0.011
6578	"ENSG00000115053"	"NCL"	chr2	-	231458265	231459125	231458265	231458620	231459000	231459125	6578	211,253	0,0	180,199	2,0	479	99	0.487008027501	0.7242649228001744	1.0,1.0	0.949,1.0	0.026
6579	"ENSG00000180228"	"PRKRA"	chr2	-	178444421	178445883	178444421	178444500	178445425	178445883	6579	128,125	10,10	130,128	7,14	1024	99	1	1.0	0.553,0.547	0.642,0.469	-0.005
6581	"ENSG00000139531"	"SUOX"	chr12	+	56002211	56002720	56002211	56002271	56002542	56002720	6581	2,2	13,19	0,0	19,4	370	99	0.804198078176	0.9999994471937144	0.04,0.027	0.0,0.0	0.034
6583	"ENSG00000172936"	"MYD88"	chr3	+	38138634	38140848	38138634	38139998	38140387	38140848	6583	139,165	448,623	72,54	258,297	488	99	0.126202253443	0.25703425437308813	0.059,0.051	0.054,0.036	0.01
6584	"ENSG00000172936"	"MYD88"	chr3	+	38140387	38140848	38140387	38140549	38140756	38140848	6584	339,483	129,147	157,175	36,43	306	99	0.0403233933351	0.10152548984240349	0.46,0.515	0.585,0.568	-0.089
6585	"ENSG00000172936"	"MYD88"	chr3	+	38140387	38140848	38140387	38140568	38140756	38140848	6585	232,330	483,544	79,93	271,301	287	99	2.4854576513e-05	0.00017132312200253804	0.142,0.173	0.091,0.096	0.064
6586	"ENSG00000172936"	"MYD88"	chr3	+	38140387	38140848	38140387	38140592	38140756	38140848	6586	210,308	3,1	76,86	0,2	263	99	0.70952265458	0.9281889007278962	0.963,0.991	1.0,0.942	0.006
6588	"ENSG00000143369"	"ECM1"	chr1	+	150509660	150510002	150509660	150509762	150509834	150510002	6588	0,11	0,0	63,80	0,3	171	99	1	1.0	NA,1.0	1.0,0.939	0.03
6589	"ENSG00000143369"	"ECM1"	chr1	+	150509660	150510002	150509660	150509762	150509921	150510002	6589	2,16	26,21	95,117	443,667	258	99	0.214564656129	0.39199702920158447	0.029,0.226	0.076,0.063	0.058
6590	"ENSG00000134317"	"GRHL1"	chr2	+	9958785	9961436	9958785	9958856	9961045	9961436	6590	6,0	14,25	0,7	7,22	2288	99	1	1.0	0.018,0.0	0.0,0.014	0.002
6591	"ENSG00000072195"	"SPEG"	chr2	+	219464432	219466861	219464432	219464608	219466056	219466861	6591	19,37	28,19	200,99	152,43	1547	99	0.154601790704	0.3017496559343872	0.042,0.111	0.078,0.128	-0.027
6592	"ENSG00000010278"	"CD9"	chr12	+	6232631	6233486	6232631	6232729	6233411	6233486	6592	0,0	31,39	0,1	59,195	781	99	1	1.0	0.0,0.0	0.0,0.001	-0.001
6593	"ENSG00000010278"	"CD9"	chr12	+	6235475	6236275	6235475	6235565	6236191	6236275	6593	7,12	57,68	4,26	111,307	725	99	0.0589197507037	0.1390895430347057	0.016,0.024	0.005,0.011	0.012
6594	"ENSG00000006062"	"MAP3K14"	chr17	-	45270412	45271221	45270412	45270563	45270851	45271221	6594	47,48	4,2	31,12	8,10	387	99	0.000214552238091	0.0011546022464074249	0.75,0.86	0.498,0.235	0.438
6595	"ENSG00000006062"	"MAP3K14"	chr17	-	45270412	45271221	45270412	45270563	45271057	45271221	6595	64,60	57,94	36,27	51,103	593	99	0.00116489216152	0.005027669357074854	0.158,0.096	0.105,0.042	0.054
6596	"ENSG00000291049"	"FAM86B3P"	chr8	+	8244098	8244865	8244098	8244205	8244584	8244865	6596	125,206	0,1	232,258	0,0	478	99	1	1.0	1.0,0.977	1.0,1.0	-0.012
6597	"ENSG00000291049"	"FAM86B3P"	chr8	+	8244098	8244865	8244098	8244322	8244584	8244865	6597	90,141	4,1	134,157	9,4	361	99	0.102119640692	0.21661827026392633	0.861,0.975	0.803,0.915	0.059
6598	"ENSG00000101222"	"SPEF1"	chr20	-	3778420	3778990	3778420	3778544	3778745	3778990	6598	4,2	0,2	4,5	0,0	300	99	0.178206266686	0.3373111994152225	1.0,0.248	1.0,1.0	-0.376
6599	"ENSG00000101222"	"SPEF1"	chr20	-	3778745	3778990	3778745	3778806	3778950	3778990	6599	2,0	0,2	0,2	2,0	243	99	1	1.0	1.0,0.0	0.0,1.0	0.0
6600	"ENSG00000125503"	"PPP1R12C"	chr19	-	55093015	55093233	55093015	55093076	55093152	55093233	6600	96,116	349,360	183,146	571,483	175	99	0.749639425688	0.9592053470459785	0.135,0.154	0.153,0.146	-0.005
